SEARCH,YEARS,PATTRN,HASHfile
NaN, 2017 ,IsNaN|NaN,/tmp/work/0/05e326c5f10da1e563bf48c6cbbe6963133dcab4c5a5caa2565e2990cb516c3b
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/05eb610ba6f850f0f4ef9e1ec4d597cf6c8bedf5dd61dc06d25c9f30eb4ea36a
NaN, 2013 ,IsNaN|NaN,/tmp/work/0/01fac3af9d7a9d42f06444c5dceff3ef7df0b41fb56462a50b7b2923c08663a9
NaN, 2014 ,IsNaN|NaN,/tmp/work/0/0c78082bece5f2ea6f7263947f8113cb939380a423417ae2aabd0864036e3341
NaN, ,IsNaN|NaN,/tmp/work/0/083052f1e09d9f100157cc653271ddd6dfd2af16dfe5514a4a9d2c1368e32c6f
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/0d6f672021b349f77e023b23d8b8be3cf66d0c23fad900f244be822e5fe2dccb
NaN, 2014 ,IsNaN|NaN,/tmp/work/0/0cb236a51fcc30d9d8823532b1368a5886eda727690744d8d24dd6c895558d2a
NaN, ,IsNaN|NaN,/tmp/work/0/05e3bef5559cc6613a892d5ec542fc15759ca1d09366038bde9b05d92842a0c2
NaN, 2017 ,IsNaN|NaN,/tmp/work/0/03591360e5fd7fb1d3baeee02021e08f728e14ae2f97bcccd21e1c1a7aa8fc91
NaN, 2013 ,IsNaN|NaN,/tmp/work/0/00dd3b66324f3c516781a2ed713531ffb8aa663d3296d6cd7cfeb6fc5588ca79
NaN, 2017 ,IsNaN|NaN,/tmp/work/0/040d4931d00637584c0f2c99f6e9c5a1eed83fb9355d13611dc89de585c09ebb
NaN, ,IsNaN|NaN,/tmp/work/0/0ac5ba06b0402ac01a7c577ecaebd7d3d806f6bd4d2477c65cef9e3453c761ed
NaN, 2013 ,IsNaN|NaN,/tmp/work/0/0794b993e6d240d07e1197f506c571773459f0a12c1ce63f37b0ef712567de15
NaN, 2010 ,IsNaN|NaN,/tmp/work/0/0dbf0f1981e3b625466f627bd71707fdfad199fde4d04554a9e387faa78a042f
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/01806a16d2b09aee836b33e9feff825efc85ee1fe8c775d0d6aa5220e32696b9
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/03b47ca2d1c6d7545a01ae1a31faf2c152dd15710377d819adf9131557a90012
NaN, 2014 ,IsNaN|NaN,/tmp/work/0/0af511d931bca1febd49487593f782445944071b7b64e006657eda99d65eb85e
NaN, 2012 ,IsNaN|NaN,/tmp/work/0/01376feb24deb3c23a1f1bf7bd8e4925d6690e7b5d20eb8fbf5d187d014a3e60
NaN, ,IsNaN|NaN,/tmp/work/0/04bf1b2cdd2338f4d74cb2e6541a5626329b2930d8b87587c5d04420625e83a5
NaN, 2017 ,IsNaN|NaN,/tmp/work/0/0daf6b6e62d17a0de31b061ad6c5df65c4d924298a58a3b6adc96621ba183eaf
NaN, 2013 ,IsNaN|NaN,/tmp/work/0/0b8c90d9faa9d031ab44508f55e033e9b2baaee771819e521a826318fc20ff2b
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/0a22f9a9a96c2ec3c477c1f6fce2c9dc13bb203404de76911b62a23dac59c218
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/04ee5a7fca67f641694ff3625da48c8653f22f5bdd596b4dd09ae98486dced11
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/0f672a2d0dcc454d5ec4986b3870f5e5e6d0f3c28ddf92b8d606da749e14c4c0
NaN, 2015 ,IsNaN|NaN,/tmp/work/0/0d5e7f8fd9f4ec881411b38e95cbad8981917a2c86715bd3f6769bf0eebefd36
NaN, 2020 ,IsNaN|NaN,/tmp/work/0/07fd51b26ffbe93a568386426595b3c1721ae46343718fe8dd49513ba4d249bb
NaN, ,IsNaN|NaN,/tmp/work/0/0347ffb1730e8c8afec11924f61b0eb9b9c929980868283cc5bd602667ba31c8
NaN, 2019 ,IsNaN|NaN,/tmp/work/0/04841fd64a6507a5d165d0f2685ff2272c5d89976e3d0a4af313118baf8b0134
NaN, ,IsNaN|NaN,/tmp/work/0/043d9173e1a8bfefd4d58ed619faba9182eadd8fe681148b5f52d81cf66eb530
NaN, 2013 ,IsNaN|NaN,/tmp/work/0/08565a597bd611d8e2955f7dfac3e6d08df78d4b2ef578bcb3c6c47438078824
NaN, 2012 ,IsNaN|NaN,/tmp/work/0/0b96919c2fe4fd9318139c72d66cba975c1fcb7739164c957d84f61c2f2bf4d3
NaN, 2012 ,IsNaN|NaN,/tmp/work/0/099668e916cb1ef7d563c340ec3ab5558cf9e46f04b2a1d466a93ce479149b97
NaN, 2009 ,IsNaN|NaN,/tmp/work/0/0c44d65965b49e93b89a61f5dc03bad19fcfc8ef5a8bb3de22e93e2fabd0b486
NaN, 2018 ,IsNaN|NaN,/tmp/work/0/0842c2a63447b72a1edd2b1f2e4e451241cb34e22da74f599f84200482cb01cc
NaN, 2021 ,IsNaN|NaN,/tmp/work/0/07d16bbe26ec0f7e24e3e1ce8bdf4fc3d7722e1fc48d0ad75b58da1f211f772f
NaN, 2017 ,IsNaN|NaN,/tmp/work/0/0f92a13b4795a43fef83f6808ec5dc35926cafb26d6697971df97ded45864087
NaN, 2012 ,IsNaN|NaN,/tmp/work/0/08be299dd047bb8d448ad760bb1515eea8a7d89a9d580d7066a2fbd8be7e9ab0
